"title","location","price","product_url"
"&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","",""
"&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","",""
"&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","",""
"Single Room to let / House Share","Kilburn, London","650.0","/p/single-room-flatshare/single-room-to-let-house-share/1146064701"
"Massive double single use &#163; 176 pw in the area Camden Road NW1 8NY","Kentish Town, London","762.475","/p/single-room-flatshare/massive-double-single-use-&#163;-176-pw-in-the-area-camden-road-nw1-8ny-/1143193854"
"Lovely Single ROOM in Finsbury Park &#163;500 per month","Islington, London","501.055","/p/single-room-flatshare/lovely-single-room-in-finsbury-park-&#163;500-per-month/1143137465"
"^Cheap cheap &#163;130, reserve now, Stepney Green","Whitechapel, London","566.41","/p/single-room-flatshare/-cheap-cheap-&#163;130-reserve-now-stepney-green/1143125489"
"Single room close to Liverpool st","Whitechapel, London","566.41","/p/single-room-flatshare/single-room-close-to-liverpool-st/1143122519"
"SINGLE ROOM IN STEPNEY GREEN ONLY &#163;130PW BILLS + WIFI INCLUDED!!!!!","Whitechapel, London","566.41","/p/single-room-flatshare/single-room-in-stepney-green-only-&#163;130pw-bills-wifi-included-/1143120911"
"Mile End Underground Single Room All Bills Included + Wifi Internet Available Now","Tower Hamlets, London","544.625","/p/single-room-flatshare/mile-end-underground-single-room-all-bills-included-wifi-internet-available-now/1143087215"
"AVAILABLE NOW!!! Single room in Kilburn High Road!!","Kilburn, London","697.12","/p/single-room-flatshare/available-now-single-room-in-kilburn-high-road-/1143070010"
"A nice single room for a friendly tidy non-smoker professional!West London w6","Shepherds Bush, London","697.12","/p/single-room-flatshare/a-nice-single-room-for-a-friendly-tidy-non-smoker-professional-west-london-w6/1143042635"
"Single room close to Liverpool st","Whitechapel, London","653.55","/p/single-room-flatshare/single-room-close-to-liverpool-st/1143040083"
"NICE SINGLE ROOM IN BETHNAL GREEN","Tower Hamlets, London","650.0","/p/single-room-flatshare/nice-single-room-in-bethnal-green/1143037780"
"Small Single Rooms Close to Baker Street/Marylebone/Edgware Road","Westminster, London","544.625","/p/single-room-flatshare/small-single-rooms-close-to-baker-street-marylebone-edgware-road-/1143014930"
"Cozy Single room Near Marylebone!!! @ 125p/w","Westminster, London","544.625","/p/single-room-flatshare/cozy-single-room-near-marylebone-125p-w-/1143014903"
"Cosy Single Rooms near Marylebone!!! @125p/w","Westminster, London","544.625","/p/single-room-flatshare/cosy-single-rooms-near-marylebone-125p-w/1143014881"
"Single rooms available near Marylebone @125p/w---- Book a Viewing!!!","Westminster, London","544.625","/p/single-room-flatshare/single-rooms-available-near-marylebone-125p-w-book-a-viewing-/1143014866"
"2 Single Rooms Available near EDGWARE ROAD/PADDINGTON/BAKER STREET","Westminster, London","544.625","/p/single-room-flatshare/2-single-rooms-available-near-edgware-road-paddington-baker-street-/1143014828"
"2 Single Rooms Available to Move in Tomorrow 125p/w","Westminster, London","544.625","/p/single-room-flatshare/2-single-rooms-available-to-move-in-tomorrow-125p-w/1143014799"
"Cozy Single Room in Edgware Road @ 125p/w","Westminster, London","544.625","/p/single-room-flatshare/cozy-single-room-in-edgware-road-125p-w/1143014732"
"Rooms near Baker Street @ 125p/w---- CALL NOW","Westminster, London","544.625","/p/single-room-flatshare/rooms-near-baker-street-125p-w-call-now/1143014716"
"Small Singles @125p/w ---- Paddington---- MOVE IN ASAP","Westminster, London","544.625","/p/single-room-flatshare/small-singles-125p-w-paddington-move-in-asap/1143014696"
"Small Single Rooms now Available --- EDGWARE ROAD----","Westminster, London","544.625","/p/single-room-flatshare/small-single-rooms-now-available-edgware-road-/1143014662"
"ROOMS AVAILABLE NOW !!! In Edgware Road!!! 125p/w","Westminster, London","544.625","/p/single-room-flatshare/rooms-available-now-in-edgware-road-125p-w/1143014632"
"EDGWARE ROAD -----CHEAP SINGLE ROOMS ---- EDGWARE ROAD ----","Westminster, London","544.625","/p/single-room-flatshare/edgware-road-cheap-single-rooms-edgware-road-/1143014612"
"Edgware Road ====&#8226;Single Rooms=======Edgware Road====&#8226;","Westminster, London","544.625","/p/single-room-flatshare/edgware-road-single-rooms-edgware-road-/1143014515"
"Rooms available !!! Edgware road !!! Move in Tomorrow!!","Westminster, London","544.625","/p/single-room-flatshare/rooms-available-edgware-road-move-in-tomorrow-/1143014475"
"1 Single Room &#163;100 PW including all Bills, Close to Bethnal Green Station, Suitable for Girls","Tower Hamlets, London","435.7","/p/single-room-flatshare/1-single-room-&#163;100-pw-including-all-bills-close-to-bethnal-green-station-suitable-for-girls/1139369939"
"&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","",""
"&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","",""
"&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","",""
"Single Room to let / House Share","Kilburn, London","650.0","/p/single-room-flatshare/single-room-to-let-house-share/1146064701"
"Single room close to Liverpool St","Whitechapel, London","566.41","/p/single-room-flatshare/single-room-close-to-liverpool-st/1142969200"
"single bedroom room available to rent first zone 1","Westminster, London","566.41","/p/single-room-flatshare/single-bedroom-room-available-to-rent-first-zone-1/1142955772"
"Mile End Underground Single Room All Bills Included + Wifi Internet Available Now","Tower Hamlets, London","544.625","/p/single-room-flatshare/mile-end-underground-single-room-all-bills-included-wifi-internet-available-now/1142946840"
"Mile End Underground Single Room All Bills Included + Wifi Internet Available Now","Tower Hamlets, London","544.625","/p/single-room-flatshare/mile-end-underground-single-room-all-bills-included-wifi-internet-available-now/1142945392"
"AVAILABLE NOW!! Single room in Kilburn High Road!!","Kilburn, London","697.12","/p/single-room-flatshare/available-now-single-room-in-kilburn-high-road-/1142936665"
"LOVELY SINGLE BEDROOM TO RENT (BILLS INCLUDED) zone 1","Islington, London","566.41","/p/single-room-flatshare/lovely-single-bedroom-to-rent-bills-included-zone-1-/1142922434"
"double Room To Rent close to Brixton","Southwark, London","675.335","/p/single-room-flatshare/double-room-to-rent-close-to-brixton/1142920288"
"Single room for rent - near tube station - walking distance to London Bridge","Southwark, London","566.41","/p/single-room-flatshare/single-room-for-rent-near-tube-station-walking-distance-to-london-bridge-/1142916926"
"BEAUTIFUL AREA AND HOUSE. GREAT ROOM. ALL BILLS INCLUDED!","Camden, London","566.41","/p/single-room-flatshare/beautiful-area-and-house.-great-room.-all-bills-included-/1142910369"
"NEW HOUSE!! 2 SINGLES AVAILABLE NOW!! 130PW","Tower Hamlets, London","566.41","/p/single-room-flatshare/new-house-2-singles-available-now-130pw-/1142905457"
"Single room in Stepney Green!! &#163;155pw all bills included!!!","Whitechapel, London","675.335","/p/single-room-flatshare/single-room-in-stepney-green-&#163;155pw-all-bills-included-/1142900951"
"Single room in Shadwell!!","Whitechapel, London","609.98","/p/single-room-flatshare/single-room-in-shadwell-/1142896077"
"Single room close to Liverpool St!","Whitechapel, London","566.41","/p/single-room-flatshare/single-room-close-to-liverpool-st-/1142895615"
"Room until end of December","West Hampstead, London","697.12","/p/single-room-flatshare/room-until-end-of-december/1142870567"
"Single room to rent!!!","Kilburn, London","609.98","/p/single-room-flatshare/single-room-to-rent-/1142864769"
"nice single room to let","Whitechapel, London","566.41","/p/single-room-flatshare/nice-single-room-to-let/1142824493"
"Single room in a 3 bedroom flat, ALLS BILLS INCLUDED","Putney, London","700.0","/p/single-room-flatshare/single-room-in-a-3-bedroom-flat-alls-bills-included/1142817071"
"Single room ensuite, Fulham Broadway, ALL BILLS INCLUDED","Fulham, London","750.0","/p/single-room-flatshare/single-room-ensuite-fulham-broadway-all-bills-included/1142814469"
"Big Dble room &#163;35 per night or weekly Short term in Camden/Islington/Angel","Islington, London","740.69","/p/single-room-flatshare/big-dble-room-&#163;35-per-night-or-weekly-short-term-in-camden-islington-angel/1142807686"
"**SINGLE ROOM AVAILABLE FROM 18/11 IN FULHAM**LUXURY HOUSE**180PW BILLS INCL**ONLY FEMALE**","Fulham, London","784.26","/p/single-room-flatshare/-single-room-available-from-18-11-in-fulham-luxury-house-180pw-bills-incl-only-female-/1142763307"
"good single room close to liverpool st","Whitechapel, London","566.41","/p/single-room-flatshare/good-single-room-close-to-liverpool-st/1142755580"
"room in finsbury park for girl","Islington, London","522.84","/p/single-room-flatshare/room-in-finsbury-park-for-girl/1142751128"
"Nice room available for short period of up to 2 months","Shepherds Bush, London","1002.11","/p/single-room-flatshare/nice-room-available-for-short-period-of-up-to-2-months-/1142731802"
"Spacious, newly furnished single room to rent in newly renovated home","Clapham, London","650.0","/p/single-room-flatshare/spacious-newly-furnished-single-room-to-rent-in-newly-renovated-home/1142708644"
"Nice 2 single rooms &#163;145 pw or 2 double rooms &#163;192 pw &#163;220 pw","Camden, London","631.765","/p/single-room-flatshare/nice-2-single-rooms-&#163;145-pw-or-2-double-rooms-&#163;192-pw-&#163;220-pw-/1142689434"
"&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","",""
"&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","",""
"&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","",""
"Single Room to let / House Share","Kilburn, London","650.0","/p/single-room-flatshare/single-room-to-let-house-share/1146064701"
"Nice 2 single rooms &#163;145 pw or 2 double rooms &#163;192 pw &#163;220 pw","Camden, London","631.765","/p/single-room-flatshare/nice-2-single-rooms-&#163;145-pw-or-2-double-rooms-&#163;192-pw-&#163;220-pw/1142689291"
"Nice 2 single rooms &#163;145 pw or 2 double rooms &#163;192 pw &#163;220 pw","Camden, London","631.765","/p/single-room-flatshare/nice-2-single-rooms-&#163;145-pw-or-2-double-rooms-&#163;192-pw-&#163;220-pw/1142688959"
"good single room to let in shadwell","Whitechapel, London","609.98","/p/single-room-flatshare/good-single-room-to-let-in-shadwell-/1142685746"
"Cosy room Edgware Road!! 125p/w CALL NOW !!!","Westminster, London","544.625","/p/single-room-flatshare/cosy-room-edgware-road-125p-w-call-now-/1142674097"
"Single rooms Edgware Road!!! Call now !!!","Westminster, London","544.625","/p/single-room-flatshare/single-rooms-edgware-road-call-now-/1142673778"
"Highly sort after !!! Single room @125p/w !! Paddington CALL NOW !!!","Westminster, London","544.625","/p/single-room-flatshare/highly-sort-after-single-room-125p-w-paddington-call-now-/1142673576"
"2 rooms free now in Paddington 125p/w CALL NOW !!!","Westminster, London","544.625","/p/single-room-flatshare/2-rooms-free-now-in-paddington-125p-w-call-now-/1142673332"
"Single room in Shadwell","Whitechapel, London","609.98","/p/single-room-flatshare/single-room-in-shadwell-/1142673289"
"Well located Single in Paddington 125p/w!!! Call now !!!","Westminster, London","544.625","/p/single-room-flatshare/well-located-single-in-paddington-125p-w-call-now-/1142673097"
"Average Single Rooms in Paddington CALL NOW !!!","Westminster, London","544.625","/p/single-room-flatshare/average-single-rooms-in-paddington-call-now-/1142672891"
"Single room close to Liverpool St","Whitechapel, London","566.41","/p/single-room-flatshare/single-room-close-to-liverpool-st/1142672772"
"Not to be missed ! Rooms in Paddington @125p/w CALL NOW !!!","Westminster, London","544.625","/p/single-room-flatshare/not-to-be-missed-rooms-in-paddington-125p-w-call-now-/1142672710"
"Book a viewing now !!! Single rooms in Paddington 125p/w","Westminster, London","544.625","/p/single-room-flatshare/book-a-viewing-now-single-rooms-in-paddington-125p-w/1142672461"
"Just come available Single room in Paddington 125p/w","Westminster, London","544.625","/p/single-room-flatshare/just-come-available-single-room-in-paddington-125p-w/1142671926"
"Rooms to rent in Paddington @125p/w CALL NOW !!!","Westminster, London","588.195","/p/single-room-flatshare/rooms-to-rent-in-paddington-125p-w-call-now-/1142671638"
"Rooms in Paddington!!! 125-135p/w CALL NOW !!!","Westminster, London","588.195","/p/single-room-flatshare/rooms-in-paddington-125-135p-w-call-now-/1142671382"
"Clean single near Paddington !! CALL NOW !!!","Westminster, London","544.625","/p/single-room-flatshare/clean-single-near-paddington-call-now-/1142670292"
"Neat room in Paddington only 125p/w CALL NOW !!!!","Westminster, London","544.625","/p/single-room-flatshare/neat-room-in-paddington-only-125p-w-call-now-/1142670101"
"Rooms near Baker Street @ 135p/w CALL NOW !!!!","Westminster, London","588.195","/p/single-room-flatshare/rooms-near-baker-street-135p-w-call-now-/1142669827"
"beautiful Single Room Available in Camden","Camden, London","566.41","/p/single-room-flatshare/-beautiful-single-room-available-in-camden/1142642563"
"Single room in Chelsea, &#163;540 bills included","Fulham, London","540.0","/p/single-room-flatshare/single-room-in-chelsea-&#163;540-bills-included/1142372227"
"Single room to rent(bills included)","Islington, London","566.41","/p/single-room-flatshare/single-room-to-rent-bills-included-/1142636014"
"Nice 2 single rooms &#163;145 pw or double room &#163;192 pw or Twin room &#163;220 pw","Camden, London","631.765","/p/single-room-flatshare/nice-2-single-rooms-&#163;145-pw-or-double-room-&#163;192-pw-or-twin-room-&#163;220-pw-/1142632507"
"Nice 2 single rooms &#163;145 pw or double room &#163;192 pw or Twin room &#163;220 pw","Camden, London","631.765","/p/single-room-flatshare/nice-2-single-rooms-&#163;145-pw-or-double-room-&#163;192-pw-or-twin-room-&#163;220-pw/1142631145"
"ZONE 2 ! 10 MIN TO CENTRAL LONDON @@ COSY SINGLE ROOM WITH PERFECT LOCATION !!","Queens Park, London","457.485","/p/single-room-flatshare/zone-2-10-min-to-central-london-cosy-single-room-with-perfect-location-/1142619308"
"&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","",""
"&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","",""
"&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","",""
"Single Room to let / House Share","Kilburn, London","650.0","/p/single-room-flatshare/single-room-to-let-house-share/1146064701"
"Cheap singles in PADDINGTON!! CALL NOW !!! 125-135p/w","Westminster, London","544.625","/p/single-room-flatshare/cheap-singles-in-paddington-call-now-125-135p-w/1142599652"
"Rooms for rent NOW in PADDINGTON/EDGWARE ROAD","Westminster, London","588.195","/p/single-room-flatshare/rooms-for-rent-now-in-paddington-edgware-road/1142583749"
"Single room for rent near Paddington/Edgware road","Westminster, London","588.195","/p/single-room-flatshare/single-room-for-rent-near-paddington-edgware-road-/1142583713"
"Brilliant Singles close to PADDINGTON/EDGWARE ROAD","Westminster, London","588.195","/p/single-room-flatshare/brilliant-singles-close-to-paddington-edgware-road/1142583657"
"Brilliant single Rooms close to EDGWARE ROAD/PADDINGTON","Westminster, London","544.625","/p/single-room-flatshare/brilliant-single-rooms-close-to-edgware-road-paddington-/1142583631"
"Two singles @ 125/135p/w EDGWARE ROAD/PADDINGTON","Westminster, London","588.195","/p/single-room-flatshare/two-singles-125-135p-w-edgware-road-paddington-/1142583539"
"125p/w Singles near PADDINGTON/EDGWARE ROAD","Westminster, London","544.625","/p/single-room-flatshare/125p-w-singles-near-paddington-edgware-road/1142583503"
